wallet_address,wallet_label,chain_key,chain_name,vm,asset_type,symbol,name,contract,balance,price_eur,value_eur,flags
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BASE,Base,EVM,token,BP,Backpack,0xe949de83f860732c9fdbe12809cc15f5bc0eba68,9,,,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BASE,Base,EVM,token,DOGEUS,Dogeus Maximus,0xee16c5363b7473cd905dba8072aa18ab7107eafe,9,,,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BASE,Base,EVM,token,SHIT,ShitToken,0xf21dbea34ca178d424a6f2184b094f279de915ff,9,0,0,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BASE,Base,EVM,token,SHIT,Dogeshit,0xf24462e713cdd698c27c6c0b2a28601267670867,9,,,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BASE,Base,EVM,token,ABEL,Abelian,0xa2afb250f201ce200fc6ab88c091e4c800e726ce,9,,,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BASE,Base,EVM,token,ADI,ADI,0xb945124e9b79712c073d9a2c2a041d93f2d7236f,9,,,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BASE,Base,EVM,token,BP,Backpack,0xc6a2207bacfc5029ad03a5f6c08dd9cb882327ab,9,,,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BASE,Base,EVM,token,BASED1,Based One,0xc8e73a3101241b70e78d561c1758bd9ee2efd56b,9,,,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BASE,Base,EVM,token,MEZO,Mezo,0xf2b2b76e43961872e3c55823b843c52dd5cb149c,9,,,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BASE,Base,EVM,token,BASED,Based,0xf34f722fc7617300ad37f499d7a36780d81daa29,9,0,0,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BASE,Base,EVM,token,XT,XWINNER,0xfbc5a62e027580d7d3e85af8f32fe89fda017aa0,9,,,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BASE,Base,EVM,token,SCAM,Scam Altman,0xfc33f8fc0920088fdf7184c263f07ea4f1c0cb72,9,0,0,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BASE,Base,EVM,token,ANTHROPIC,Anthropic AI,0x1fd05218011498c9328401e21ef69ebd5ffd25f2,9,0,0,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BASE,Base,EVM,token,OPN,Opinion,0x9840dc4ebfacaea4f250aad7dbeb746ef17e7cfd,9,,,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BASE,Base,EVM,token,CHIMP,ChimpX AI,0xbb13ed81cc0d42c033635418db888da4cb01e14c,9,0,0,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BASE,Base,EVM,token,$GGS,Based Eggman,0xe1c8348d4857307b265c0e69e13274b7006d38ed,9,,,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BSC,BNB Chain,EVM,native,BNB,BNB,native,0,514.64,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BSC,BNB Chain,EVM,token,BOSS,BOSS,0x9e41045dbe7802a18f3e2a20c3859ce1734f348f,2013,,,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BSC,BNB Chain,EVM,token,狗狗币,狗狗币,0xb837a7e5da7dfcc42cef19047a8e816e29d1d70b,15267,0.00003920382499,0.6,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ANCIENT8,Ancient8,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,APECHAIN,ApeChain,EVM,native,APE,APE,native,0,0.13,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,APPCHAIN,AppChain,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ARBITRUM_NOVA,Arbitrum Nova,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ARENA_Z,Arena-Z,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,CELO,Celo,EVM,native,CELO,CELO,native,0,0.06,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,CITREA,Citrea,EVM,native,cBTC,cBTC,native,0,54824.01,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,CORE,Core,EVM,native,CORE,CORE,native,0,0.02,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,CORN,Corn,EVM,native,BTCN,BTCN,native,0,54824.01,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,CREDITCOIN,Creditcoin,EVM,native,CTC,CTC,native,0,0.02,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BOB,BOB,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BOBA,Boba,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BOTANIX,Botanix,EVM,native,BTC,BTC,native,0,54824.01,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,BXN,BXN,EVM,native,BXN,BXN,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,CAMP,Camp,EVM,native,CAMP,CAMP,native,0,0,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,DEGEN,Degen,EVM,native,DEGEN,DEGEN,native,0,0,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,DOGECHAIN,Dogechain,EVM,native,DOGE,DOGE,native,0,0.07,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,DOMA,Doma,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,DOS_CHAIN,DOS Chain,EVM,native,DOS,DOS,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,DUCKCHAIN,DuckChain,EVM,native,GRAM,GRAM,native,0,1.55,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,EDEN,Eden,EVM,native,EDEN,EDEN,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,EDGELESS,Edgeless,EVM,native,EDG,EDG,native,0,0,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,EDU_CHAIN,EDU Chain,EVM,native,EDU,EDU,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ENDURANCE,Endurance,EVM,native,ACE,ACE,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ETHEREUM_CLASSIC,Ethereum Classic,EVM,native,ETC,ETC,native,0,6.24,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ETHERLINK,Etherlink,EVM,native,XTZ,XTZ,native,0,0.22,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,FANTOM,Fantom,EVM,native,FTM,FTM,native,0,0.02,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,FLARE,Flare,EVM,native,FLR,FLR,native,0,0.01,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,FLOW,Flow EVM,EVM,native,FLOW,FLOW,native,0,0.02,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,FORMA,Forma,EVM,native,TIA,TIA,native,0,0.34,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,AVALANCHE,Avalanche,EVM,native,AVAX,AVAX,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,GNOSIS,Gnosis,EVM,native,xDAI,xDAI,native,0,0.87,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,GNOSIS,Gnosis,EVM,token,worldcoin.pm,worldcoin.pm,0x0fbbbc7d96fd274f6d7fd1f782702b99b725748c,290,0,0,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,GNOSIS,Gnosis,EVM,token,vanityTrx.org,vanityTrx.org,0x44c981a4e65a3b02f627da55f637e1ed5b4b498f,888888,0,0,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,GNOSIS,Gnosis,EVM,token,GET-WLD.ORG,! Visit GET-WLD.ORG,0x7e8721e638f6387ed44d9248b0ee8c3a807d3111,9000000000,0,0,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,GNOSIS,Gnosis,EVM,token,SHIB,T ̥ME/BONKSE,0xb3fba07752710698a84036ab5af99bbfeab75886,130000000,0,0,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,GNOSIS,Gnosis,EVM,token,SHIB,T ̥ME/BONKSE,0xdcc5928677a7966daf58e10e285b1198390722b8,128250000,0,0,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,GNOSIS,Gnosis,EVM,token,SHIB,T ̥ME/SHIBAFI,0xe92a79624f511cceb8171dc20905b57efd314d65,126000000,0,0,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,GNOSIS,Gnosis,EVM,token,xdai.firstchef.net,xdai.firstchef.net,0xfd135b71c8dbb1c2bd052edafc9cba77dd2a7d69,600000000,0,0,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ZKSYNC_ERA,zkSync Era,EVM,native,ETH,ETH,native,0,1543.13,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,LINEA,Linea,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,FRAXTAL,Fraxtal,EVM,native,FRAX,FRAX,native,0,0.21,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,FUSE,Fuse,EVM,native,FUSE,FUSE,native,0,0,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,FVM,Filecoin Virtual Machine,EVM,native,FIL,FIL,native,0,0.69,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,GEB,GEB,EVM,native,BTC,BTC,native,0,54824.01,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,GENSYN,Gensyn,EVM,native,SYN,SYN,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,CRONOS,Cronos,EVM,native,CRO,CRO,native,0,0.05,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,CROSSBELL,Crossbell,EVM,native,CSB,CSB,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,CYBER,Cyber,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,CYSIC,Cysic,EVM,native,CYS,CYS,native,0,0.28,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,DBK_CHAIN,DBK Chain,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,HYCHAIN,Hychain,EVM,native,TOPIA,TOPIA,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,HYPEREVM,HyperEVM,EVM,native,HYPE,HYPE,native,0,60.71,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ICB_NETWORK,ICB Network,EVM,native,ICB,ICB,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,IMMUTABLE,Immutable zkEVM,EVM,native,IMX,IMX,native,0,0.12,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,INEVM,inEVM,EVM,native,INJ,INJ,native,0,4.09,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,GRAVITY,Gravity,EVM,native,G,G,native,0,0,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,HARMONY,Harmony,EVM,native,ONE,ONE,native,0,0,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,HASHKEY,HashKey,EVM,native,HSK,HSK,native,0,0.07,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,HEMI,Hemi,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,HORIZEN_EON,Horizen Eon,EVM,native,ZEN,ZEN,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,KCC,KCC,EVM,native,KCS,KCS,native,0,6.26,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,KITEAI,KiteAI,EVM,native,KITE,KITE,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,LAYERAI,LayerAI,EVM,native,LAI,LAI,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,LENS,Lens,EVM,native,GHO,GHO,native,0,0.87,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,LIGHTLINK,LightLink Phoenix,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,LISK,Lisk,EVM,native,ETH,ETH,native,0,1544.39,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,LORENZO,Lorenzo,EVM,native,Lorenzo,Lorenzo,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,LUMIO,Lumio,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,MANTA_PACIFIC,Manta Pacific,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,MANTLE,Mantle,EVM,native,MNT,MNT,native,0,0.39,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,INK,Ink,EVM,native,ETH,ETH,native,0,1543.13,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,INTUITION,Intuition,EVM,native,TRUST,TRUST,native,0,0.05,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,IOTA_EVM,IOTA EVM,EVM,native,IOTA,IOTA,native,0,0.03,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,KAIA,Kaia,EVM,native,KAIA,KAIA,native,0,0.03,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,KATANA,Katana,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,MEZO,Mezo,EVM,native,BTC,BTC,native,0,54824.01,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,MIND,Mind Network,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,MITOSIS,Mitosis,EVM,native,MITO,MITO,native,0,0.02,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,MODE,Mode,EVM,native,ETH,ETH,native,0,1544.09,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,MONAD,Monad,EVM,native,MON,MON,native,0,0.02,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,MOONBEAM,Moonbeam,EVM,native,GLMR,GLMR,native,0,0.01,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,MOONCHAIN,Moonchain,EVM,native,MHC,MHC,native,0,0,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,MOONRIVER,Moonriver,EVM,native,MOVR,MOVR,native,0,1.13,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,MORPH,Morph,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,NEO_X,Neo X,EVM,native,GAS,GAS,native,0,1.73,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,MATCHAIN,Matchain,EVM,native,BNB,BNB,native,0,512.82,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,MEGAETH,MegaETH,EVM,native,ETH,ETH,native,0,1544.09,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,MERLIN,Merlin,EVM,native,BTC,BTC,native,0,54824.01,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,METAL_L2,Metal L2,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,METIS,Metis,EVM,native,METIS,METIS,native,0,2.45,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,NEON,Neon,EVM,native,NEON,NEON,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,NEXI_CHAIN,Nexi Chain,EVM,native,NEXI,NEXI,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,NEXUS,Nexus Mainnet,EVM,native,NEX,NEX,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,NUMINE,Numine,EVM,native,NUMINE,NUMINE,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,OPBNB,opBNB,EVM,native,BNB,BNB,native,0,510.74,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,OPENLEDGER,OpenLedger,EVM,native,OPEN,OPEN,native,0,0.14,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,PLASMA,Plasma,EVM,native,XPL,XPL,native,0,0.09,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,PLASMA,Plasma,EVM,token,www.base1.cfd,www.base1.cfd - claim Your Base airdrop,0xc8530940865f660b5f7463be0bc41375a062a318,8888,0,0,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,PLASMA,Plasma,EVM,token,www.base1.cfd,www.base1.cfd - claim Your Base airdrop,0xd88ad447c492c3f2064bc4e7f96829f99cf6fb82,8888,0,0,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,PLASMA,Plasma,EVM,token,www.base1.cfd,www.base1.cfd - claim Your Base airdrop,0x54710de763b607e29cf02d66f3783f5e4a117d61,8888,0,0,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,PLASMA,Plasma,EVM,token,www.base1.cfd,www.base1.cfd - claim Your Base airdrop,0x77a18f8c9b4b012b685b2963297c0941642a71a0,8888,0,0,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,PLASMA,Plasma,EVM,token,www.base1.cfd,www.base1.cfd - claim Your Base airdrop,0xf850a9db92c88c4ad15dd21b2ac2199e75db333d,8888,0,0,NO_PRICE
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,PLAYNANCE_PLAYBLOCK,Playnance Playblock,EVM,native,PAY,PAY,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,PLUME,Plume,EVM,native,PLUME,PLUME,native,0,0.01,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,POLYGON_ZKEVM,Polygon zkEVM,EVM,native,ETH,ETH,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,RONIN,Ronin,EVM,native,RON,RON,native,0,0.05,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ROOTSTOCK,Rootstock,EVM,native,RBTC,RBTC,native,0,54697.46,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,RSS3,RSS3,EVM,native,RSS3,RSS3,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,SEI,Sei,EVM,native,SEI,SEI,native,0,0.04,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,SHAPE,Shape,EVM,native,ETH,ETH,native,0,1537.51,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,POLYNOMIAL,Polynomial,EVM,native,ETH,ETH,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,PROOF_OF_PLAY_APEX,Proof of Play Apex,EVM,native,ETH,ETH,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,PULSECHAIN,PulseChain,EVM,native,PLS,PLS,native,0,0,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,RACE,RACE,EVM,native,ETH,ETH,native,0,1541.61,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,RARI,RARI Chain,EVM,native,ETH,ETH,native,0,1537.51,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,SHIBARIUM,Shibarium,EVM,native,BONE,BONE,native,0,0.04,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,SHIDO_NETWORK,Shido Network,EVM,native,SHIDO,SHIDO,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,SHIMMER_EVM,Shimmer EVM,EVM,native,SMR,SMR,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,SKALE,Skale,EVM,native,sFUEL,sFUEL,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,SOMNIA,Somnia,EVM,native,STT,STT,native,0,0.09,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,REDSTONE,Redstone,EVM,native,ETH,ETH,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,REI_NETWORK,Rei Network,EVM,native,REI,REI,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,REYA,Reya Network,EVM,native,ETH,ETH,native,0,1541.74,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ROBINHOOD_CHAIN,Robinhood Chain,EVM,native,ETH,ETH,native,0,1536.55,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ROLLUX,Rollux,EVM,native,SYS,SYS,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,SUPERPOSITION,Superposition,EVM,native,ETH,ETH,native,0,1531.52,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,SUPERSEED,Superseed,EVM,native,ETH,ETH,native,0,1541.74,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,SWAN,Swan,EVM,native,ETH,ETH,native,0,1536.52,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,SWELLCHAIN,Swell Chain,EVM,native,ETH,ETH,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,SYNDICATE_COMMONS,Syndicate Commons,EVM,native,SYND,SYND,native,0,0.01,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,TAC,TAC,EVM,native,TAC,TAC,native,0,0.03,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,TAIKO_ALETHIA,Taiko Alethia,EVM,native,ETH,ETH,native,0,1536.52,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,TANGLE,Tangle,EVM,native,TNT,TNT,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,TARAXA,Taraxa,EVM,native,TARA,TARA,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,TEMPO,Tempo,EVM,native,,,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,XRPLEVM,XRPL EVM,EVM,native,XRP,XRP,native,0,0.99,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ZETACHAIN,ZetaChain,EVM,native,ZETA,ZETA,native,0,0.03,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ZILLIQA_EVM,Zilliqa EVM,EVM,native,ZIL,ZIL,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ZIRCUIT,Zircuit,EVM,native,ETH,ETH,native,0,1542.4,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ZKFAIR,zkFair,EVM,native,ZKF,ZKF,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,UNICHAIN,Unichain,EVM,native,ETH,ETH,native,0,1543.13,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,VANA,Vana,EVM,native,VANA,VANA,native,0,1.01,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,WORLD_MOBILE,World Mobile,EVM,native,WMTX,WMTX,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,WORLDCHAIN,World Chain,EVM,native,ETH,ETH,native,0,1542.56,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,X_LAYER,X Layer,EVM,native,OKB,OKB,native,0,69.83,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ZKLINKNOVA,zkLink Nova,EVM,native,ETH,ETH,native,0,1542.56,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ZORA,Zora,EVM,native,ETH,ETH,native,0,1536.52,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,SONEIUM,Soneium,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,SONIC,Sonic,EVM,native,S,S,native,0,0.02,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,STABLE,Stable,EVM,native,gUSDT,gUSDT,native,0,0.87,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,STEP_NETWORK,Step Network,EVM,native,FITFI,FITFI,native,0,,,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,STORY,Story,EVM,native,IP,IP,native,0,0.26,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ETHEREUM,Ethereum,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,ARBITRUM_ONE,Arbitrum One,EVM,native,ETH,ETH,native,0,1549.62,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,OPTIMISM,Optimism,EVM,native,ETH,ETH,native,0,1551.11,0,
0x6f6d5c6ecf999d330ef942b9288089b7746f0b60,SafePal,OPTIMISM,Optimism,EVM,token,BRC-20.WS,! BRC-20.WS,0x109390594d0ef9b40b4b745cac6cecf37a179417,43767,,,NO_PRICE
